user_id,item_id,clicks
3fe90f79,item_456,3
3fe90f79,item_4997,7
401eb3b3,item_2310,9
401eb3b3,item_2371,7
401eb3b3,item_2740,1
401eb3b3,item_2802,3
401eb3b3,item_3303,5
401eb3b3,item_3958,9
401eb3b3,item_4117,1
401eb3b3,item_4177,1
401eb3b3,item_434,8
401eb3b3,item_57,1
40310126,item_158,6
40310126,item_2397,6
40310126,item_3160,8
40310126,item_3505,7
40310126,item_3794,4
40310126,item_424,8
40310126,item_450,2
40310126,item_4766,1
40310126,item_4894,6
40bc99b8,item_1169,5
40bc99b8,item_1401,2
40bc99b8,item_3626,1
40bc99b8,item_3783,2
40bc99b8,item_4408,9
40bc99b8,item_4990,6
40bc99b8,item_606,9
411badaa,item_1401,1
411badaa,item_1439,9
411badaa,item_2310,4
411badaa,item_2397,9
411badaa,item_3160,2
411badaa,item_3530,2
411badaa,item_3992,7
411badaa,item_4291,6
411badaa,item_450,4
411badaa,item_4795,3
411badaa,item_4934,1
411badaa,item_606,7
411badaa,item_907,4
411badaa,item_999,2
41488a5f,item_2397,11
41488a5f,item_2599,8
41488a5f,item_3702,9
41488a5f,item_4080,8
41488a5f,item_606,7
41488a5f,item_999,5
41739b52,item_1401,2
41739b52,item_1760,5
41739b52,item_2181,3
41739b52,item_2397,2
41739b52,item_4347,6
41739b52,item_4637,12
41739b52,item_606,8
41739b52,item_67,2
41873782,item_158,1
41873782,item_2032,7
41873782,item_2087,3
41873782,item_2802,4
41873782,item_3035,7
41873782,item_3783,2
41873782,item_450,8
41873782,item_788,2
41891122,item_1343,8
41891122,item_1760,5
41891122,item_1849,5
41891122,item_23,8
41891122,item_2802,7
41891122,item_3425,6
41891122,item_354,5
41891122,item_3622,1
41891122,item_4198,1
41891122,item_4347,3
41891122,item_4955,3
41891122,item_960,2
41c750e2,item_1760,9
41c750e2,item_1845,2
41c750e2,item_188,1
41c750e2,item_2701,6
41c750e2,item_434,6
41c750e2,item_4637,4
41c750e2,item_4778,7
41c750e2,item_4832,7
41c750e2,item_606,5
4229f9d9,item_1198,3
4229f9d9,item_1236,8
4229f9d9,item_1621,9
4229f9d9,item_2008,7
4229f9d9,item_2923,6
4229f9d9,item_3392,5
4229f9d9,item_3451,6
4229f9d9,item_3523,4
4229f9d9,item_3548,2
4229f9d9,item_3783,8
4229f9d9,item_4795,8
4229f9d9,item_576,4
4241c76c,item_1067,6
4241c76c,item_1273,4
4241c76c,item_1401,1
4241c76c,item_1408,8
4241c76c,item_1760,8
4241c76c,item_2397,3
4241c76c,item_4371,2
4241c76c,item_456,9
4241c76c,item_4997,1
4241c76c,item_606,2
4241c76c,item_788,7
424e5780,item_1401,6
424e5780,item_158,4
424e5780,item_1988,7
424e5780,item_2397,5
424e5780,item_2802,3
424e5780,item_3001,6
424e5780,item_3352,1
424e5780,item_3365,2
424e5780,item_4081,5
424e5780,item_434,9
424e5780,item_4539,1
424e5780,item_508,9
424e5780,item_606,1
429274a7,item_1169,5
429274a7,item_1634,7
429274a7,item_2397,14
429274a7,item_2790,2
429274a7,item_2802,4
429274a7,item_3539,4
429274a7,item_4803,4
429274a7,item_606,6
429274a7,item_960,2
42c44e21,item_1401,7
42c44e21,item_2328,9
42c44e21,item_2397,3
42c44e21,item_2701,4
42c44e21,item_2952,8
42c44e21,item_347,2
42c44e21,item_4239,3
42c44e21,item_4403,2
42c44e21,item_4637,6
42c44e21,item_4803,7
42c44e21,item_606,4
436d5bdc,item_3533,9
436d5bdc,item_3790,7
436d5bdc,item_434,4
436d5bdc,item_4347,6
436d5bdc,item_4709,1
436d5bdc,item_472,7
436d5bdc,item_606,15
436d5bdc,item_935,8
43c8e624,item_1163,6
43c8e624,item_1608,8
43c8e624,item_4138,5
43c8e624,item_4803,9
43c8e624,item_726,4
43e45956,item_1700,3
43e45956,item_1760,5
43e45956,item_2802,4
43e45956,item_3022,6
43e45956,item_3160,1
43e45956,item_4022,1
43e45956,item_4315,8
43e45956,item_4522,5
43e45956,item_4795,9
43e45956,item_4803,7
43e45956,item_4991,4
44293d19,item_1181,5
44293d19,item_1849,7
44293d19,item_2364,5
44293d19,item_2415,9
44293d19,item_2749,3
44293d19,item_3066,4
44293d19,item_3318,6
44293d19,item_878,6
44589b7b,item_1363,5
44589b7b,item_1401,2
44589b7b,item_1760,8
44589b7b,item_333,7
44589b7b,item_3603,3
44589b7b,item_4347,5
44589b7b,item_606,8
44589b7b,item_830,3
447438b4,item_1222,2
447438b4,item_1401,6
447438b4,item_2364,1
447438b4,item_2786,7
447438b4,item_3160,2
447438b4,item_3603,9
447438b4,item_4238,8
447438b4,item_4317,4
447438b4,item_4354,3
447438b4,item_606,6
447438b4,item_897,8
44c782e6,item_1357,2
44c782e6,item_1691,7
44c782e6,item_1760,6
44c782e6,item_1772,6
44c782e6,item_2397,6
44c782e6,item_2802,4
44c782e6,item_3539,5
44c782e6,item_4347,12
44c782e6,item_4471,1
44c782e6,item_606,1
44d647f0,item_1670,9
44d647f0,item_2397,23
44d647f0,item_2502,5
44d647f0,item_3783,6
44d647f0,item_434,5
45adefa5,item_1401,6
45adefa5,item_2397,3
45adefa5,item_2802,7
45adefa5,item_3773,4
45adefa5,item_4296,6
45adefa5,item_4347,4
45adefa5,item_4565,3
45adefa5,item_4626,9
45adefa5,item_4803,9
45adefa5,item_4808,4
45adefa5,item_785,6
460728bc,item_1336,9
460728bc,item_2008,2
460728bc,item_2357,3
460728bc,item_2397,6
460728bc,item_3539,5
460728bc,item_3681,2
460728bc,item_4473,7
460728bc,item_4676,6
460728bc,item_536,8
460728bc,item_942,1
46320d2d,item_1532,16
46320d2d,item_1634,7
46320d2d,item_214,6
46320d2d,item_2880,1
46320d2d,item_3505,2
46320d2d,item_4530,4
46320d2d,item_606,16
46320d2d,item_78,6
46f948d6,item_1849,3
46f948d6,item_2846,8
46f948d6,item_3340,1
46f948d6,item_432,5
46f948d6,item_606,1
4717d0ee,item_1402,2
4717d0ee,item_1439,5
4717d0ee,item_2310,5
4717d0ee,item_2506,7
4717d0ee,item_2599,9
4717d0ee,item_3365,5
4717d0ee,item_3539,6
4717d0ee,item_3603,4
4717d0ee,item_4239,5
4717d0ee,item_4254,8
4717d0ee,item_4275,3
4717d0ee,item_443,4
4717d0ee,item_4716,1
4717d0ee,item_4997,8
4717d0ee,item_606,6
4717d0ee,item_657,6
4717d0ee,item_78,9
4737e8b6,item_1401,6
4737e8b6,item_2415,2
4737e8b6,item_2701,9
4737e8b6,item_2802,14
4737e8b6,item_2963,4
4737e8b6,item_4239,5
4737e8b6,item_4803,3
4737e8b6,item_4934,9
4737e8b6,item_558,9
47aea8a0,item_1439,9
47aea8a0,item_2802,7
47aea8a0,item_3783,2
47aea8a0,item_4281,4
47aea8a0,item_4347,7
47aea8a0,item_4372,4
47aea8a0,item_573,3
47aea8a0,item_606,2
47aea8a0,item_999,5
47bae71d,item_2192,6
47bae71d,item_2363,3
47bae71d,item_2802,4
47bae71d,item_3355,4
47bae71d,item_3539,8
47bae71d,item_4170,2
47bae71d,item_4651,4
47bae71d,item_4940,2
47bae71d,item_788,9
47bae71d,item_976,1
481484a0,item_121,3
481484a0,item_2171,7
481484a0,item_2397,12
481484a0,item_2431,2
481484a0,item_2494,4
481484a0,item_2599,8
481484a0,item_2754,4
481484a0,item_2811,6
481484a0,item_3880,1
481484a0,item_472,7
481484a0,item_57,7
483cbefd,item_1237,3
483cbefd,item_1401,7
483cbefd,item_2397,8
483cbefd,item_2494,8
483cbefd,item_2802,6
483cbefd,item_3718,5
483cbefd,item_3856,1
483cbefd,item_4117,9
483cbefd,item_4315,1
483cbefd,item_765,4
485dc056,item_1532,8
485dc056,item_3160,3
485dc056,item_3893,4
485dc056,item_4087,8
485dc056,item_443,1
485dc056,item_815,3
489ac3df,item_1423,2
489ac3df,item_2397,4
489ac3df,item_3001,6
489ac3df,item_4997,1
48eafab8,item_1401,8
48eafab8,item_1439,4
48eafab8,item_2310,2
48eafab8,item_2599,5
48eafab8,item_2802,8
48eafab8,item_2806,8
48eafab8,item_4803,6
48eafab8,item_4966,3
48eafab8,item_640,5
48eafab8,item_788,5
48eafab8,item_866,7
490ec687,item_2415,5
490ec687,item_2459,1
490ec687,item_415,3
490ec687,item_4347,1
490ec687,item_556,8
490ec687,item_606,1
495339b8,item_1401,7
495339b8,item_1849,6
495339b8,item_3160,9
495339b8,item_3539,9
495339b8,item_382,5
495339b8,item_3928,4
495339b8,item_4264,7
495339b8,item_4360,6
495339b8,item_4937,6
495339b8,item_788,8
49c3065c,item_1760,9
49c3065c,item_2397,5
49c3065c,item_2802,5
49c3065c,item_4239,3
49c3065c,item_4785,6
49c3065c,item_606,22
49fbc937,item_1439,8
49fbc937,item_2397,8
49fbc937,item_2802,9
49fbc937,item_3160,5
49fbc937,item_434,7
49fbc937,item_4803,3
49fbc937,item_4929,4
49fbc937,item_567,4
49fbc937,item_67,7
4a423f4a,item_1401,6
4a423f4a,item_1577,1
4a423f4a,item_2043,1
4a423f4a,item_2397,5
4a423f4a,item_2594,8
4a423f4a,item_2722,1
4a423f4a,item_2975,3
4a423f4a,item_3290,4
4a423f4a,item_3405,3
4a423f4a,item_4089,9
4a423f4a,item_4637,2
4a423f4a,item_4715,6
4a423f4a,item_4803,7
4a423f4a,item_999,7
4a63e3a1,item_1030,3
4a63e3a1,item_1760,1
4a63e3a1,item_2802,2
4a63e3a1,item_3497,4
4a63e3a1,item_606,2
4a63e3a1,item_766,3
4ad73e8f,item_2242,9
4ad73e8f,item_2415,8
4ad73e8f,item_2609,3
4ad73e8f,item_3783,3
4ad73e8f,item_4637,6
4ad73e8f,item_4766,8
4ad73e8f,item_4803,4
4ad73e8f,item_606,8
4ad73e8f,item_607,4
4ad73e8f,item_960,8
4ae5114e,item_1009,4
4ae5114e,item_1469,9
4ae5114e,item_1494,3
4ae5114e,item_1607,7
4ae5114e,item_1936,1
4ae5114e,item_2008,3
4ae5114e,item_2701,6
4ae5114e,item_2802,8
4ae5114e,item_3193,2
4ae5114e,item_3317,9
4ae5114e,item_4854,6
4ae5114e,item_4943,9
4bb5f963,item_1439,6
4bb5f963,item_1855,4
4bb5f963,item_225,3
4bb5f963,item_2797,6
4bb5f963,item_2819,3
4bb5f963,item_3213,8
4bb5f963,item_3603,9
4bb5f963,item_4239,6
4bb5f963,item_4955,1
4bb5f963,item_606,4
4bb5f963,item_788,9
4bc621b1,item_227,3
4bc621b1,item_2715,4
4bc621b1,item_2802,7
4bc621b1,item_2867,8
4bc621b1,item_4301,1
4bc621b1,item_4677,5
4bd39902,item_1439,2
4bd39902,item_1839,6
4bd39902,item_2397,6
4bd39902,item_2663,9
4bd39902,item_3398,1
4bd39902,item_3603,3
4bd39902,item_4163,6
4bd39902,item_4626,3
4bd39902,item_4812,3
4bd39902,item_606,4
4bd39902,item_818,8
4bf6913d,item_1401,1
4bf6913d,item_158,5
4bf6913d,item_1700,7
4bf6913d,item_1760,7
4bf6913d,item_2397,4
4bf6913d,item_2415,4
4bf6913d,item_2645,9
4bf6913d,item_3160,4
4bf6913d,item_3603,6
4bf6913d,item_407,8
4bf6913d,item_4287,3
4bf6913d,item_4738,6
4bf6913d,item_606,6
4c451071,item_1439,3
4c451071,item_1784,2
4c451071,item_2154,9
4c451071,item_2802,6
4c451071,item_3599,7
4c451071,item_3986,9
4c451071,item_4803,8
4c451071,item_4934,7
4c451071,item_4997,6
4c451071,item_57,3
4c451071,item_992,1
4c4a1655,item_1480,6
4c4a1655,item_2663,4
4c4a1655,item_3599,4
4c4a1655,item_434,7
4c4a1655,item_4529,8
4c4a1655,item_606,3
4c4a1655,item_626,2
4c69a1a1,item_1335,9
4c69a1a1,item_1401,5
4c69a1a1,item_1784,2
4c69a1a1,item_3601,6
4c69a1a1,item_3603,9
4c69a1a1,item_4347,7
4c69a1a1,item_4522,7
4c69a1a1,item_4727,9
4c69a1a1,item_726,3
4c9b2631,item_1532,1
4c9b2631,item_2530,9
4c9b2631,item_2811,3
4c9b2631,item_3039,3
4c9b2631,item_3611,6
4c9b2631,item_3678,5
4c9b2631,item_4275,9
4c9b2631,item_4929,3
4c9b2631,item_4940,4
4c9b2631,item_67,3
4c9b2631,item_973,2
4cc5a439,item_1328,3
4cc5a439,item_2802,2
4cc5a439,item_434,4
4cc5a439,item_4803,9
4cc5a439,item_4940,6
4cc5a439,item_788,11
4cc5a439,item_880,8
4ce53ca1,item_1069,3
4ce53ca1,item_1484,3
4ce53ca1,item_1823,6
4ce53ca1,item_1849,1
4ce53ca1,item_3692,7
4ce53ca1,item_4213,5
4ce53ca1,item_4347,2
4ce53ca1,item_456,4
4ce53ca1,item_4637,6
4ce53ca1,item_4803,6
4ce53ca1,item_687,3
4ce53ca1,item_999,8
4d196578,item_1617,6
4d196578,item_1718,7
4d196578,item_1849,5
4d196578,item_2006,3
4d196578,item_2652,8
4d196578,item_2802,3
4d196578,item_3790,3
4d196578,item_3865,6
4d196578,item_4117,7
4d6d32a3,item_1181,8
4d6d32a3,item_1728,6
4d6d32a3,item_2043,5
4d6d32a3,item_2546,5
4d6d32a3,item_3174,1
4d6d32a3,item_3261,9
4d6d32a3,item_3725,6
4d6d32a3,item_434,6
4d6d32a3,item_606,5
4d6d9e2f,item_1169,13
4d6d9e2f,item_1780,5
4d6d9e2f,item_1893,1
4d6d9e2f,item_1906,7
4d6d9e2f,item_2790,8
4d6d9e2f,item_2802,7
4d6d9e2f,item_2995,9
4d6d9e2f,item_3446,4
4d6d9e2f,item_3783,4
4d6d9e2f,item_4599,5
4d6d9e2f,item_4863,4
4d6d9e2f,item_606,14
4d6d9e2f,item_657,4
4d9e85e9,item_1525,3
4d9e85e9,item_1760,2
4d9e85e9,item_2397,3
4d9e85e9,item_2423,9
4d9e85e9,item_3994,4
4d9e85e9,item_4347,4
4d9e85e9,item_4350,1
4d9e85e9,item_4637,8
4d9e85e9,item_4803,11
4d9e85e9,item_4958,9
4d9e85e9,item_606,7
4d9e85e9,item_788,3
4db95850,item_1907,1
4db95850,item_3377,9
4db95850,item_4239,4
4db95850,item_456,4
4db95850,item_911,1
4e16f529,item_1150,5
4e16f529,item_1401,6
4e16f529,item_2444,6
4e16f529,item_2802,5
4e16f529,item_2811,2
4e16f529,item_2905,4
4e16f529,item_3783,2
4e16f529,item_3954,3
4e16f529,item_4940,1
4e16f529,item_726,7
4e16f529,item_820,3
4ec8b9d5,item_1401,1
4ec8b9d5,item_1747,5
4ec8b9d5,item_1760,7
4ec8b9d5,item_2397,7
4ec8b9d5,item_2464,4
4ec8b9d5,item_2652,8
4ec8b9d5,item_3160,7
4ec8b9d5,item_3603,12
4ec8b9d5,item_448,7
4ec8b9d5,item_4637,5
4ec8b9d5,item_4818,7
4ec8b9d5,item_4941,8
4ec8b9d5,item_4997,7
4ec8b9d5,item_955,9
4efc870c,item_1180,8
4efc870c,item_1419,6
4efc870c,item_1760,5
4efc870c,item_1780,7
4efc870c,item_1839,7
4efc870c,item_2415,3
4efc870c,item_3433,5
4efc870c,item_3783,9
4efc870c,item_3902,4
4efc870c,item_4172,8
4efc870c,item_607,6
4f081909,item_1009,8
4f081909,item_1439,14
4f081909,item_1532,7
4f081909,item_1551,1
4f081909,item_220,6
4f081909,item_2786,7
4f081909,item_3160,5
4f081909,item_4997,9
4f081909,item_673,7
4f081909,item_783,9
4fa3398d,item_2008,8
4fa3398d,item_2415,8
4fa3398d,item_434,7
4fa3398d,item_4359,5
4fa3398d,item_4940,7
4fa3398d,item_831,9
4fae89ae,item_1096,4
4fae89ae,item_1401,3
4fae89ae,item_1849,6
4fae89ae,item_2479,3
4fae89ae,item_2802,1
4fae89ae,item_3565,5
4fae89ae,item_415,5
4fae89ae,item_4245,7
4fae89ae,item_434,1
4fae89ae,item_558,8
4fae89ae,item_597,5
4fae89ae,item_606,7
4fae89ae,item_764,9
4fb40650,item_1401,8
4fb40650,item_1439,1
4fb40650,item_2489,4
4fb40650,item_3434,9
4fb40650,item_4301,6
4fb40650,item_434,4
4fb40650,item_4650,3
4fb40650,item_567,8
5051b6ae,item_1419,6
5051b6ae,item_1439,1
5051b6ae,item_2397,12
5051b6ae,item_2663,7
5051b6ae,item_2726,7
5051b6ae,item_3112,3
5051b6ae,item_3307,6
5051b6ae,item_443,2
5051b6ae,item_4683,2
5051b6ae,item_4737,4
5051b6ae,item_606,7
5051b6ae,item_688,9
5051b6ae,item_697,3
5051b6ae,item_801,3
5086d63a,item_1401,7
5086d63a,item_1448,8
5086d63a,item_276,8
5086d63a,item_2802,7
5086d63a,item_3603,7
5086d63a,item_3852,6
5086d63a,item_3885,1
5086d63a,item_4485,2
5086d63a,item_4776,4
50abe2b9,item_1401,6
50abe2b9,item_3160,3
50abe2b9,item_3191,9
50abe2b9,item_3480,7
50abe2b9,item_3539,2
50abe2b9,item_3783,5
50abe2b9,item_3796,4
50abe2b9,item_3927,6
50abe2b9,item_434,1
50abe2b9,item_443,2
50abe2b9,item_4538,9
50abe2b9,item_4637,6
50abe2b9,item_4841,7
50abe2b9,item_606,2
510375df,item_1009,7
510375df,item_1247,9
510375df,item_1958,7
510375df,item_2802,7
510375df,item_2975,3
510375df,item_3599,8
510375df,item_3965,4
510375df,item_3974,4
510375df,item_4795,1
510375df,item_868,3
5158e46a,item_3783,1
5158e46a,item_4803,6
5158e46a,item_626,7
5158e46a,item_785,7
5158e46a,item_786,3
5158e46a,item_788,2
519572a2,item_1357,3
519572a2,item_1408,2
519572a2,item_1439,1
519572a2,item_1839,9
519572a2,item_2188,3
519572a2,item_2415,1
519572a2,item_2802,4
519572a2,item_4007,6
519572a2,item_4929,6
519572a2,item_778,4
51cfaca5,item_3160,6
51cfaca5,item_4089,7
51cfaca5,item_4347,11
51cfaca5,item_4388,8
51cfaca5,item_4803,9
51cfaca5,item_4997,6
51cfaca5,item_606,12
51f23c6e,item_189,2
51f23c6e,item_207,1
51f23c6e,item_2790,4
51f23c6e,item_3783,9
51f23c6e,item_449,6
51f23c6e,item_4803,1
51f23c6e,item_4929,4
51f23c6e,item_788,8
5253249a,item_1245,1
5253249a,item_2192,3
5253249a,item_2397,5
5253249a,item_2421,5
5253249a,item_2805,2
5253249a,item_3160,7
5253249a,item_330,8
5253249a,item_4041,5
5253249a,item_4049,4
5253249a,item_4140,4
5253249a,item_499,1
5253249a,item_606,5
525a53a2,item_1068,7
525a53a2,item_1439,2
525a53a2,item_1889,9
525a53a2,item_2397,5
525a53a2,item_2802,9
525a53a2,item_3398,3
525a53a2,item_4056,1
525a53a2,item_434,7
525a53a2,item_443,9
525a53a2,item_4529,6
525a53a2,item_788,5
525a53a2,item_826,9
52802464,item_1043,2
52802464,item_1439,5
52802464,item_161,7
52802464,item_232,3
52802464,item_2426,2
52802464,item_3169,4
52802464,item_3361,2
52802464,item_4258,6
52802464,item_4766,6
52802464,item_4778,7
52802464,item_911,1
52c1914c,item_1634,9
52c1914c,item_1760,4
52c1914c,item_1850,8
52c1914c,item_2189,3
52c1914c,item_2397,9
52c1914c,item_2802,6
52c1914c,item_4220,2
52c1914c,item_4323,3
52c1914c,item_4385,2
52c1914c,item_4795,1
52c1914c,item_4940,7
52c1914c,item_943,6
52d340a9,item_1586,4
52d340a9,item_2033,6
52d340a9,item_2077,2
52d340a9,item_2242,7
52d340a9,item_2397,3
52d340a9,item_2419,3
52d340a9,item_2663,2
52d340a9,item_2797,5
52d340a9,item_3895,8
52d340a9,item_4347,7
52d340a9,item_657,9
5339f3ae,item_1186,5
5339f3ae,item_1210,6
5339f3ae,item_1401,3
5339f3ae,item_2175,8
5339f3ae,item_3788,1
5339f3ae,item_4079,6
5339f3ae,item_501,8
53a7566b,item_2397,9
53a7566b,item_365,8
53a7566b,item_450,9
53a7566b,item_4648,3
53a7566b,item_4803,8
54102db0,item_1634,8
54102db0,item_2149,8
54102db0,item_2397,4
54102db0,item_4251,6
54102db0,item_831,4
542a7048,item_1161,1
542a7048,item_1401,2
542a7048,item_1439,6
542a7048,item_1603,4
542a7048,item_3539,5
542a7048,item_3603,3
542a7048,item_4908,2
542a7048,item_4940,7
542a7048,item_585,9
542a7048,item_960,5
54728fd8,item_1018,2
54728fd8,item_1196,1
54728fd8,item_1762,9
54728fd8,item_1839,2
54728fd8,item_1849,4
54728fd8,item_2222,1
54728fd8,item_2382,6
54728fd8,item_2397,11
54728fd8,item_2797,9
54728fd8,item_2802,5
54728fd8,item_3339,5
54728fd8,item_4317,6
54728fd8,item_4510,8
54728fd8,item_4603,5
54728fd8,item_4803,5
54728fd8,item_548,9
54c12417,item_1401,8
54c12417,item_1760,9
54c12417,item_2326,1
54c12417,item_2805,9
54c12417,item_3673,3
54c12417,item_3776,2
54c12417,item_4239,9
54c12417,item_4803,9
54c12417,item_606,7
54c3236e,item_1401,9
54c3236e,item_1617,5
54c3236e,item_2008,5
54c3236e,item_2397,3
54c3236e,item_2411,9
54c3236e,item_4007,4
54c3236e,item_4529,4
54c3236e,item_4859,5
54c3236e,item_606,6
5515e596,item_1154,5
5515e596,item_1760,9
5515e596,item_2802,7
5515e596,item_4087,4
5515e596,item_434,4
5515e596,item_4637,9
5515e596,item_4727,5
5515e596,item_4940,7
5515e596,item_4974,1
5515e596,item_606,5
552d8d44,item_2415,9
552d8d44,item_2489,5
552d8d44,item_2595,5
552d8d44,item_3405,6
552d8d44,item_3539,7
552d8d44,item_3599,5
552d8d44,item_3769,1
552d8d44,item_4213,1
552d8d44,item_4803,7
552d8d44,item_720,8
5530d0c5,item_1273,4
5530d0c5,item_1401,5
5530d0c5,item_1849,1
5530d0c5,item_2397,6
5530d0c5,item_3578,2
5530d0c5,item_4291,6
5530d0c5,item_4637,3
5530d0c5,item_4766,3
5530d0c5,item_606,2
5530d0c5,item_857,2
55c6c642,item_1401,4
55c6c642,item_2013,3
55c6c642,item_2802,7
55c6c642,item_3160,2
55c6c642,item_3451,9
55c6c642,item_4089,7
55c6c642,item_4266,9
55c6c642,item_4347,5
55c6c642,item_451,8
55c6c642,item_4727,5
55e51cae,item_1169,4
55e51cae,item_149,5
55e51cae,item_1849,6
55e51cae,item_2509,5
55e51cae,item_3160,3
55e51cae,item_3196,1
55e51cae,item_3480,6
55e51cae,item_3599,9
55e51cae,item_3708,7
55e51cae,item_548,4
55e51cae,item_606,2
56833e0f,item_1273,3
56833e0f,item_1357,7
56833e0f,item_1648,8
56833e0f,item_3769,2
56833e0f,item_4318,5
56833e0f,item_4319,3
56833e0f,item_4422,1
56833e0f,item_4738,5
56859eaf,item_1202,6
56859eaf,item_2397,19
56859eaf,item_2464,8
56859eaf,item_2802,2
56859eaf,item_3172,4
56859eaf,item_3646,9
56859eaf,item_3861,9
56859eaf,item_4960,6
56859eaf,item_927,7
56a8e184,item_1009,6
56a8e184,item_1154,8
56a8e184,item_2008,3
56a8e184,item_2802,2
56a8e184,item_3783,4
56a8e184,item_606,9
56a8e184,item_625,1
56a8e184,item_788,6
56b7485d,item_1440,1
56b7485d,item_1585,8
56b7485d,item_1760,4
56b7485d,item_2902,3
56b7485d,item_3160,5
56b7485d,item_4056,2
56b7485d,item_4260,5
56b7485d,item_432,3
56b7485d,item_4637,9
56b7485d,item_558,2
56ce720a,item_1169,9
56ce720a,item_3355,1
56ce720a,item_4803,6
56ce720a,item_4929,4
56ce720a,item_4955,8
56ce720a,item_606,7
56ce720a,item_788,3
56d75e24,item_1125,2
56d75e24,item_1634,6
56d75e24,item_1760,17
56d75e24,item_1927,1
56d75e24,item_2171,6
56d75e24,item_2397,2
56d75e24,item_2415,6
56d75e24,item_2797,6
56d75e24,item_2802,22
56d75e24,item_2880,4
56d75e24,item_3160,6
56d75e24,item_3352,8
56d75e24,item_4347,3
56d75e24,item_4818,8
56d75e24,item_606,19
56fa1a74,item_1154,9
56fa1a74,item_2397,4
56fa1a74,item_2473,11
56fa1a74,item_2802,6
56fa1a74,item_3176,7
56fa1a74,item_3215,4
56fa1a74,item_3241,2
56fa1a74,item_3317,7
56fa1a74,item_3790,7
56fa1a74,item_4485,5
56fa1a74,item_606,6
56fa1a74,item_880,2
56fa1a74,item_920,8
56fa1a74,item_987,9
571d1e40,item_1401,8
571d1e40,item_1760,6
571d1e40,item_1897,5
571d1e40,item_2802,2
571d1e40,item_3218,8
571d1e40,item_4693,7
571d1e40,item_4955,5
571d1e40,item_606,4
571d1e40,item_788,8
5720006f,item_1009,2
5720006f,item_1401,2
5720006f,item_1567,7
5720006f,item_1784,4
5720006f,item_2611,9
5720006f,item_3098,8
5720006f,item_3314,2
5720006f,item_3599,8
5720006f,item_597,2
5720006f,item_606,1
573a4a4e,item_1092,8
573a4a4e,item_1135,8
573a4a4e,item_1439,6
573a4a4e,item_1625,9
573a4a4e,item_1760,4
573a4a4e,item_2008,2
573a4a4e,item_2707,4
573a4a4e,item_2802,8
573a4a4e,item_3485,7
573a4a4e,item_4285,5
573a4a4e,item_456,3
573a4a4e,item_606,8
575de9c1,item_2397,1
575de9c1,item_3405,8
575de9c1,item_4272,3
575de9c1,item_4769,9
575de9c1,item_4997,5
57988e12,item_1057,8
57988e12,item_2533,1
57988e12,item_2599,3
57988e12,item_3251,6
57988e12,item_3716,1
57988e12,item_4056,3
57988e12,item_4089,7
57988e12,item_434,12
57988e12,item_947,1
57bbb0d5,item_0,7
57bbb0d5,item_1260,6
57bbb0d5,item_1439,4
57bbb0d5,item_2183,9
57bbb0d5,item_2415,5
57bbb0d5,item_2802,4
57bbb0d5,item_3262,7
57bbb0d5,item_3556,3
57bbb0d5,item_3697,1
57bbb0d5,item_3849,5
57bbb0d5,item_4294,7
57bbb0d5,item_4934,4
57bbb0d5,item_558,8
57bbb0d5,item_947,3
57bbb0d5,item_960,7
57f17404,item_1401,3
57f17404,item_1523,6
57f17404,item_188,7
57f17404,item_2360,3
57f17404,item_2802,3
57f17404,item_2920,7
57f17404,item_3902,1
57f17404,item_4940,1
57f17404,item_606,30
582b76cf,item_1313,1
582b76cf,item_2397,4
582b76cf,item_2802,3
582b76cf,item_434,9
582b76cf,item_443,2
582b76cf,item_4470,1
582b76cf,item_4485,2
582b76cf,item_4727,8
582b76cf,item_938,3
5833cec8,item_1814,2
5833cec8,item_3584,3
5833cec8,item_4157,4
5833cec8,item_4487,5
5833cec8,item_4516,6
5833cec8,item_4929,6
5896abfd,item_1401,3
5896abfd,item_1439,1
5896abfd,item_3205,1
5896abfd,item_4727,7
5896abfd,item_4964,7
5896abfd,item_606,2
58b7440e,item_1760,4
58b7440e,item_2397,11
58b7440e,item_2948,9
58b7440e,item_3489,7
58b7440e,item_3539,6
58b7440e,item_4302,6
59115906,item_1532,8
59115906,item_1536,6
59115906,item_1659,1
59115906,item_1805,4
59115906,item_2155,8
59115906,item_2802,2
59115906,item_434,6
59115906,item_4637,2
59115906,item_954,8
5a04d140,item_1037,8
5a04d140,item_1536,6
5a04d140,item_1760,7
5a04d140,item_2021,4
5a04d140,item_2418,3
5a04d140,item_2861,4
5a04d140,item_350,1
5a04d140,item_3566,5
5a04d140,item_3783,13
5a04d140,item_4520,4
5a04d140,item_456,4
5a04d140,item_606,4
5a04d140,item_999,4
5a741746,item_1844,5
5a741746,item_2397,9
5a741746,item_2452,9
5a741746,item_2802,9
5a741746,item_3001,7
5a741746,item_3490,6
5a741746,item_382,9
5a741746,item_3944,5
5a741746,item_456,7
5a741746,item_4803,3
5a741746,item_4830,7
5a741746,item_788,1
5aa3b344,item_1514,9
5aa3b344,item_1621,9
5aa3b344,item_186,1
5aa3b344,item_2252,5
5aa3b344,item_2397,5
5aa3b344,item_2411,4
5aa3b344,item_2954,8
5aa3b344,item_3783,4
5aa3b344,item_4258,8
5aa3b344,item_606,3
5ab8c4d3,item_1439,6
5ab8c4d3,item_3783,1
5ab8c4d3,item_4637,1
